domain,k_identity_dims,label,n,cv_corr,in_sample_corr
body_size,20,Medical_LEMON__Anthropometry__Anthropometry_LEMON__Height_cm,110,0.18674377528493774,0.5102740983576848
body_size,20,Medical_LEMON__Anthropometry__Anthropometry_LEMON__Weight_kg,110,0.16935274735866204,0.5150365817423513
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_13,111,-0.6567655153586435,0.026820084261281508
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_12,109,-0.6087766095319742,0.014882597195359787
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_10,110,-0.5897951612337443,0.025229244456587602
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_16,110,-0.5656318990725772,0.0419472132527157
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_20,111,-0.4912521641670106,0.051262945136459716
cognition,3,Cognitive_Test_Battery_LEMON__LPS__LPS__LPS_1,111,0.41247238937002867,0.4636713200328514
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_23,110,-0.3820839546056186,0.07986303159763318
cognition,3,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_1,111,0.33825399997780436,0.3928712684492852
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_6,111,-0.3193051182175891,0.08163114324552606
cognition,3,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_2,111,0.3095017119902788,0.37857221995896284
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_1,111,-0.2798487512615704,0.07012959050290012
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_17,110,-0.2682733779185356,0.11481636336767402
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_8,111,0.2658981734953028,0.34916253863589014
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_9,111,0.2657708996509822,0.3502955987420604
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_15,111,0.2601083655312264,0.3425533913422681
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_24,110,0.2589636538039148,0.3482435766557875
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_16,111,0.2563015421735293,0.3408514524687928
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_11,111,-0.24924388395976113,0.06810334252775431
cognition,3,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_5,111,0.2406540522492399,0.3125785077609839
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_14,110,-0.22356105697675324,0.08027999760804308
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_19,110,-0.21439043717082093,0.06903633566459727
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_2,110,-0.20751049929924817,0.11983625126151183
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_15,110,0.20712867971422894,0.281700065270871
cognition,3,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_6,111,0.20593134044653827,0.2959387784650401
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_18,111,0.20373649049783008,0.3005650683007573
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_6,110,0.1963175661878764,0.26252858112739086
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_8,111,0.19554763088643345,0.25105501377607076
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_7,110,-0.18855758555021937,0.06124601119671873
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_23,107,-0.1767777190025105,0.15511088082130622
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_5,109,-0.1758343988049861,0.08692444257885953
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_11,111,0.17214098457247,0.278011278924845
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_10,110,-0.1718809297828662,0.11778474165489182
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_6,111,0.1710746401105503,0.24476959214628988
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_9,107,-0.16250935297521024,0.08846934797589301
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_13,111,0.1562236439502789,0.2427668651440678
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_22,110,0.15363554437453872,0.29598614695884073
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_9,111,0.15350100504748754,0.2552728387613236
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_5,111,0.14746006667939227,0.22372684331556184
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_6,110,0.14537975116423335,0.23871300032372786
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_10,111,0.1440392317188883,0.21548270403608974
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_2,111,-0.14196450142389916,0.10868945066698318
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_1,111,0.1402027346607684,0.2112140814916554
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_2,111,0.13796438030496067,0.25647710270457974
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_16,110,-0.13542141558604046,0.12450183316300524
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_3,109,-0.13444876298807176,0.10627105961958552
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_9,111,0.13244254390072116,0.245190385119277
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_6,111,0.13123870333835613,0.24587705715896763
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_4,111,0.1260227024759727,0.2527139753239634
cognition,3,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_3,111,0.12597304604263487,0.2053220817000171
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_8,110,0.12436370626374375,0.26052230607770366
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_22,109,-0.12332542752158811,0.10802707295791528
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_2,111,0.1224026771222879,0.20187165686978611
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_1,111,0.12065759678216652,0.24726082578899578
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_13,110,0.11938791644355157,0.20276170653166412
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_7,78,-0.11570042875263595,0.08666640783515701
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_13,110,-0.11293400546878224,0.09750745470158555
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_1,110,0.11170088372859863,0.24037066343360733
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_4,111,0.11008607927342147,0.2126170989701066
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_11,110,0.10940622543945601,0.21423751263368992
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_21,104,0.10769042937381053,0.2087372934095376
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_26,110,0.10757506674730774,0.25748518020805683
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_18,110,-0.1068903442058757,0.17263896183499824
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_7,111,-0.09993809360701245,0.14169667363269256
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_11,111,0.09385801987098029,0.18300885139352932
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_3,111,0.09133948614794551,0.1854417377733987
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_20,110,0.08593933180250093,0.194526497251254
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_5,110,0.07998791349648071,0.19555657885111555
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_3,110,-0.07963237114683869,0.13214462263469662
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_5,110,0.07858550051371319,0.21470505726957764
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_21,107,0.07454205068554147,0.1886337701922864
cognition,3,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_7,111,0.07388426413170322,0.19759643842851782
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_27,109,-0.0707425877823819,0.15263152779573605
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_15,110,0.06971363075296455,0.2014078044227528
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_12,109,0.06855327020667182,0.19640697297848492
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_2,111,0.06720690205592142,0.18215264111622803
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_15,111,-0.06490561283007858,0.14257484161527526
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_14,109,0.06311441587014044,0.17056164692459208
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_25,107,0.054967287343584616,0.19419471731478308
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_4,111,-0.05391642386470725,0.12634357147287467
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_11,110,-0.049231177175331015,0.10056102190990825
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_10,110,0.04776484354878821,0.1814514977045892
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_4,110,0.039865158082824884,0.15438723436245902
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_5,110,-0.03811506134665221,0.13269311634954062
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_7,110,-0.038104376390659694,0.1468657154642024
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_9,110,-0.03753202530782491,0.1769220114934014
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_8,65,-0.03746774963130818,0.15229933630076686
cognition,3,Cognitive_Test_Battery_LEMON__WST__WST__WST_4,111,-0.034202002869562056,0.1393215100389669
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_8,111,-0.033185482360191594,0.12235039437223437
cognition,3,Cognitive_Test_Battery_LEMON__WST__WST__WST_2,111,-0.02800955514426659,0.14227911930194242
cognition,3,Cognitive_Test_Battery_LEMON__WST__WST__WST_3,111,-0.0268934849959441,0.14241160974849637
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_19,110,-0.02689243755101457,0.14654597074935266
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_14,103,0.02431851504266396,0.1459889168841585
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_4,111,0.023471727150648717,0.14867263274544595
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_3,110,0.022210503025440368,0.1811572712896785
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_3,109,-0.01905303468824256,0.184688532840507
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_14,108,0.01651496811292012,0.1575253897194952
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_10,110,0.016371342950378138,0.17917310501238382
cognition,3,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_17,110,-0.010229713100740799,0.15568465401048154
cognition,3,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_12,110,-0.009536673850630579,0.1480635872064062
cognition,3,Cognitive_Test_Battery_LEMON__WST__WST__WST_1,111,-0.005558679659158839,0.14058963748182374
cognition,3,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_1,111,0.0028142331940907636,0.23083579894877426
cognition,6,Cognitive_Test_Battery_LEMON__LPS__LPS__LPS_1,111,0.44259848063719726,0.5220110297205385
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_13,111,-0.3166575203350531,0.22218856621913416
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_10,110,-0.30551711619009964,0.14620839402125
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_12,109,-0.29790444231137303,0.11853954638926492
cognition,6,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_1,111,0.2763353413992668,0.4059775378111953
cognition,6,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_2,111,0.25837643102903934,0.3942475900497177
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_15,110,0.2344279937385912,0.3464547263799572
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_24,110,0.2327393847994653,0.3706943420441281
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_16,110,-0.22676172741547385,0.11248307391210903
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_9,111,0.2211508136995685,0.4134313971426856
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_5,109,-0.21867018281118053,0.14247664534389387
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_13,110,-0.21352496131621093,0.14489891938383226
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_16,110,-0.2107920525138219,0.17160239957483497
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_20,111,-0.20984054907070984,0.3061481009424338
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_22,110,0.205019892780347,0.3874560641587756
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_8,111,0.20071438735735922,0.39584693194920234
cognition,6,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_5,111,0.20062581459975765,0.35276628364784635
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_4,111,-0.19514565827877317,0.1512938829942683
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_26,110,0.17657285065169692,0.37266287130990305
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_16,111,0.17496304054276363,0.35332479735232625
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_2,110,-0.1724781735732782,0.21014042803118577
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_15,111,0.1701459482571991,0.3585008176083644
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_15,111,-0.15752663704035083,0.1792286850009688
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_9,111,0.14747074431882973,0.34184886366938105
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_6,111,0.1456401045853387,0.34189992053610196
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_23,110,-0.13887004823314733,0.13527586458929938
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_8,111,-0.13015015263901605,0.15396526608497088
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_9,110,-0.1269440642514783,0.23578371433192186
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_17,110,-0.12500667172323932,0.2033240056001452
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_9,111,0.12181859144283631,0.3059471424282958
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_12,109,0.12058239124158325,0.29778095820278433
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_10,110,0.11773495929671093,0.2895473343213413
cognition,6,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_6,111,0.11667082440897404,0.3195958876658977
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_6,110,0.11532491077267734,0.28814125011910896
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_11,111,-0.114115895529851,0.19630878693477033
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_22,109,-0.11408629206092094,0.171346869631107
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_5,110,-0.11000778917436645,0.22151128185858054
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_11,110,0.10960263569525865,0.2855716548125531
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_19,110,-0.10610829315097267,0.2088546900398698
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_7,110,-0.10396483127834752,0.20422176438247988
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_14,109,0.09614584356679877,0.2814761607443031
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_23,107,-0.09544713104329111,0.23214822151677147
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_3,109,0.09217497540300973,0.287891681341129
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_7,110,-0.08990646756916121,0.11507881562841152
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_25,107,0.08625486372826595,0.2899571163610608
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_8,65,-0.08435340920710768,0.19878652502496466
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_6,110,0.08263947638820736,0.29958483507617717
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_4,111,0.07911656664435229,0.2732870888235243
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_7,78,-0.07777121422470037,0.1971779436651457
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_7,111,-0.07770445098860486,0.22420568365428467
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_6,111,-0.07703734096456119,0.37085387961239935
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_13,111,0.07695200997074995,0.2658744082055328
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_17,110,0.07169927807111957,0.283452756779767
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_21,104,0.071307846014072,0.25507241280079046
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_9,107,-0.06785218586470589,0.2113408068118985
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_5,110,0.06637824546206811,0.2702008374673545
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_18,111,0.0645487264967097,0.32008177928226045
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_11,110,-0.06402600631551546,0.12803764283457575
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_14,108,-0.06393321252812197,0.19407692478803362
cognition,6,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_7,111,-0.06132652942138357,0.22722169458774383
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_5,110,0.06082814464936617,0.25208535628377343
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_8,111,0.06078125542035129,0.3169534493000482
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_13,110,0.059649480007593784,0.2630955571645117
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_3,110,0.05399610697283925,0.2217394703313606
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_4,111,0.052980811887310325,0.25627953893842154
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_6,111,0.04932237794040878,0.25198310075348085
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_20,110,0.045731421431943,0.25820455387952396
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_2,111,-0.04525460355866652,0.24311984218554314
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_11,111,-0.04012304860448374,0.1834430791626422
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_4,110,-0.03999392658236162,0.16584552962386187
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_14,110,0.0391162087672087,0.24223041657843958
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_15,110,0.0383501653874986,0.245159772659152
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_11,111,0.03468410268355684,0.3187588816852796
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_27,109,-0.034262497316345585,0.2497264459549088
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_2,111,0.03319815725019168,0.259218835042932
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_8,110,-0.03036842595726553,0.27275158469482635
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_3,111,-0.029862608393583612,0.1876902081872227
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_3,109,0.029008005587234636,0.2424260194661344
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_14,103,0.02818311563905926,0.22307022855665457
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_1,111,0.027522657638098736,0.25874584688861635
cognition,6,Cognitive_Test_Battery_LEMON__WST__WST__WST_1,111,0.026909912814188648,0.21919174284665163
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_12,110,-0.026864019659475682,0.2193770458543118
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_1,111,0.025559733061421633,0.2673411890077405
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_3,110,-0.02526357203354827,0.20567935101812213
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_10,111,0.025227353478846443,0.2174027903792757
cognition,6,Cognitive_Test_Battery_LEMON__WST__WST__WST_2,111,0.024381153647904403,0.22110998352469224
cognition,6,Cognitive_Test_Battery_LEMON__WST__WST__WST_4,111,0.02157577307273655,0.22110993236815255
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_4,111,0.02041802503026601,0.254236201638442
cognition,6,Cognitive_Test_Battery_LEMON__WST__WST__WST_3,111,0.02024385785985274,0.2191801630026651
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_2,111,0.016894271777811404,0.2600262507218538
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_2,111,0.016049926151901706,0.2139118823559984
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_10,110,-0.014991393936859963,0.24651743967521836
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_5,111,0.013791417425909017,0.23371678337400292
cognition,6,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_3,111,0.012285213995365665,0.22391983855779451
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_19,110,-0.011688969925716318,0.1699314745838383
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_21,107,-0.009426808873593389,0.20932531434472298
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_1,110,-0.009108208736980952,0.25696335198141984
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_10,110,0.006180305164051862,0.24826234349639456
cognition,6,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_1,111,0.006132340243267573,0.22564233660004718
cognition,6,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_1,111,-0.0032408169190571547,0.2434526812284241
cognition,6,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_18,110,-0.00022694710309704522,0.2948338544900109
cognition,10,Cognitive_Test_Battery_LEMON__LPS__LPS__LPS_1,111,0.42239170545864657,0.557249824192225
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_13,111,-0.40994408045998637,0.32607734635655916
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_16,111,0.36864651411694177,0.533057474581185
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_15,111,0.34874830290749465,0.52988149625187
cognition,10,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_1,111,0.31617803403609485,0.48356543026248755
